,date,portfolio_value,total_buy_cost,total_sell_value,net_flow,balance,asset_valuation
313,2021-04-09,849446.34,0.0,30048.892,30048.892,362529.4299999997,1211975.7699999996
314,2021-04-12,772034.3,0.0,99709.565,99709.565,462238.99499999965,1234273.2949999997
315,2021-04-13,813045.03,126240.959,119269.921,-6971.0380000000005,455267.9569999997,1268312.9869999997
316,2021-04-15,686936.9,0.0,0.0,0.0,455267.9569999997,1142204.8569999998
317,2021-04-16,759098.7,70322.589,0.0,-70322.589,384945.36799999967,1144044.0679999995
318,2021-04-19,731858.64,0.0,0.0,0.0,384945.36799999967,1116804.0079999997
319,2021-04-20,878363.25,137435.415,0.0,-137435.415,247509.95299999963,1125873.2029999997
320,2021-04-22,892093.14,0.0,42591.396,42591.396,290101.3489999996,1182194.4889999996
321,2021-04-23,850390.67,0.0,59433.18,59433.18,349534.52899999963,1199925.1989999996
322,2021-04-26,850460.54,51756.791,0.0,-51756.791,297777.73799999966,1148238.2779999997
323,2021-04-27,860404.54,0.0,0.0,0.0,297777.73799999966,1158182.2779999997
324,2021-04-28,865380.39,0.0,0.0,0.0,297777.73799999966,1163158.1279999996
325,2021-04-29,865122.31,0.0,39296.749,39296.749,337074.4869999996,1202196.7969999998
326,2021-04-30,815597.09,0.0,0.0,0.0,337074.4869999996,1152671.5769999996
327,2021-05-03,813742.1,0.0,0.0,0.0,337074.4869999996,1150816.5869999996
328,2021-05-04,817170.93,0.0,20132.289,20132.289,357206.7759999996,1174377.7059999998
329,2021-05-05,808721.08,0.0,38756.316,38756.316,395963.0919999996,1204684.1719999996
330,2021-05-06,766904.55,0.0,8631.825,8631.825,404594.91699999955,1171499.4669999997
331,2021-05-07,760021.18,0.0,0.0,0.0,404594.91699999955,1164616.0969999996
332,2021-05-10,769495.17,0.0,15086.701,15086.701,419681.61799999955,1189176.7879999997
333,2021-05-11,765775.06,0.0,24195.472,24195.472,443877.0899999995,1209652.1499999994
334,2021-05-12,742997.41,0.0,66897.293,66897.293,510774.3829999995,1253771.7929999996
335,2021-05-14,720750.12,49543.587,17768.586,-31775.001,478999.3819999995,1199749.5019999994
336,2021-05-17,848527.73,141547.336,0.0,-141547.336,337452.0459999995,1185979.7759999996
337,2021-05-18,859959.76,0.0,44377.039,44377.039,381829.0849999995,1241788.8449999995
338,2021-05-19,820571.79,0.0,0.0,0.0,381829.0849999995,1202400.8749999995
339,2021-05-20,824608.94,0.0,0.0,0.0,381829.0849999995,1206438.0249999994
340,2021-05-21,821031.47,0.0,32821.905,32821.905,414650.9899999995,1235682.4599999995
341,2021-05-24,791583.16,0.0,0.0,0.0,414650.9899999995,1206234.1499999994
342,2021-05-25,798432.19,0.0,20845.092,20845.092,435496.0819999995,1233928.2719999994
343,2021-05-26,781885.5,0.0,115617.424,115617.424,551113.5059999995,1332999.0059999996
344,2021-05-27,667937.1,0.0,29173.487,29173.487,580286.9929999996,1248224.0929999994
345,2021-05-28,639159.85,0.0,0.0,0.0,580286.9929999996,1219446.8429999994
346,2021-05-31,705700.06,59091.668,0.0,-59091.668,521195.3249999995,1226895.3849999995
347,2021-06-01,893074.85,194892.474,0.0,-194892.474,326302.85099999956,1219377.7009999994
348,2021-06-02,1043986.28,130534.476,0.0,-130534.476,195768.37499999953,1239754.6549999996
349,2021-06-03,1050349.78,0.0,23272.391,23272.391,219040.76599999948,1269390.5459999996
350,2021-06-04,1038599.6,0.0,92531.527,92531.527,311572.2929999995,1350171.8929999995
351,2021-06-07,1018423.53,54826.374,85826.784,31000.409999999996,342572.7029999995,1360996.2329999995
352,2021-06-08,949462.48,0.0,68163.431,68163.431,410736.1339999995,1360198.6139999996
353,2021-06-09,879057.32,0.0,33923.87,33923.87,444660.0039999995,1323717.3239999996
354,2021-06-10,962701.98,98914.394,0.0,-98914.394,345745.6099999995,1308447.5899999994
355,2021-06-11,972097.09,0.0,168403.694,168403.694,514149.30399999954,1486246.3939999994
356,2021-06-14,806582.96,0.0,0.0,0.0,514149.30399999954,1320732.2639999995
357,2021-06-15,804916.89,0.0,0.0,0.0,514149.30399999954,1319066.1939999997
358,2021-06-16,802308.57,0.0,0.0,0.0,514149.30399999954,1316457.8739999994
359,2021-06-17,809887.14,0.0,87500.871,87500.871,601650.1749999996,1411537.3149999995
360,2021-06-18,723497.16,0.0,0.0,0.0,601650.1749999996,1325147.3349999995
361,2021-06-21,878711.83,147947.486,0.0,-147947.486,453702.68899999955,1332414.5189999994
362,2021-06-22,989390.38,110410.158,0.0,-110410.158,343292.5309999995,1332682.9109999994
363,2021-06-23,992125.88,0.0,0.0,0.0,343292.5309999995,1335418.4109999994
364,2021-06-24,992526.93,0.0,81832.159,81832.159,425124.6899999995,1417651.6199999996
365,2021-06-25,919742.93,0.0,0.0,0.0,425124.6899999995,1344867.6199999996
366,2021-06-28,921831.05,0.0,0.0,0.0,425124.6899999995,1346955.7399999995
367,2021-06-29,927514.74,0.0,16369.795,16369.795,441494.4849999995,1369009.2249999996
368,2021-06-30,1031647.64,106609.284,17074.359,-89534.925,351959.5599999995,1383607.1999999995
369,2021-07-01,1074453.72,50119.945,138830.128,88710.18299999999,440669.74299999943,1515123.4629999995
370,2021-07-02,947620.79,0.0,10465.802,10465.802,451135.54499999946,1398756.3349999995
371,2021-07-05,938289.85,0.0,118943.436,118943.436,570078.9809999994,1508368.8309999993
372,2021-07-06,837334.62,0.0,0.0,0.0,570078.9809999994,1407413.6009999993
373,2021-07-07,844224.89,0.0,0.0,0.0,570078.9809999994,1414303.8709999993
374,2021-07-08,844569.64,0.0,0.0,0.0,570078.9809999994,1414648.6209999993
375,2021-07-09,850165.7,0.0,85360.69,85360.69,655439.6709999994,1505605.3709999993
376,2021-07-12,941243.26,176047.337,18362.871,-157684.46600000001,497755.20499999943,1438998.4649999994
377,2021-07-13,930096.13,0.0,0.0,0.0,497755.20499999943,1427851.3349999995
378,2021-07-14,995829.57,65000.324,142546.742,77546.418,575301.6229999994,1571131.1929999995
379,2021-07-15,1062684.44,192673.208,0.0,-192673.208,382628.41499999946,1445312.8549999995
380,2021-07-16,1070397.41,0.0,0.0,0.0,382628.41499999946,1453025.8249999993
381,2021-07-19,1062870.93,0.0,0.0,0.0,382628.41499999946,1445499.3449999993
382,2021-07-20,1189945.71,136030.105,0.0,-136030.105,246598.30999999947,1436544.0199999996
383,2021-07-22,1196257.96,0.0,0.0,0.0,246598.30999999947,1442856.2699999996
384,2021-07-23,1189021.83,0.0,0.0,0.0,246598.30999999947,1435620.1399999997
385,2021-07-26,1181799.74,0.0,0.0,0.0,246598.30999999947,1428398.0499999993
386,2021-07-27,1179927.64,0.0,0.0,0.0,246598.30999999947,1426525.9499999993
387,2021-07-28,1251166.63,74703.269,82983.264,8279.994999999995,254878.30499999947,1506044.9349999994
388,2021-07-29,1204819.22,26534.194,0.0,-26534.194,228344.11099999945,1433163.3309999993
389,2021-07-30,1202163.21,0.0,0.0,0.0,228344.11099999945,1430507.3209999995
390,2021-08-02,1214953.79,0.0,0.0,0.0,228344.11099999945,1443297.9009999996
391,2021-08-03,1229068.74,0.0,76148.237,76148.237,304492.3479999994,1533561.0879999995
392,2021-08-04,1174549.69,38139.514,0.0,-38139.514,266352.83399999945,1440902.5239999993
393,2021-08-05,1236617.18,73725.524,113163.39,39437.865999999995,305790.6999999995,1542407.8799999994
394,2021-08-06,1203566.44,74744.805,0.0,-74744.805,231045.89499999955,1434612.3349999995
395,2021-08-09,1186705.83,0.0,186139.049,186139.049,417184.94399999955,1603890.7739999997
396,2021-08-10,1096907.87,124230.553,7761.343,-116469.21,300715.7339999996,1397623.6039999998
397,2021-08-11,1126525.48,51872.713,0.0,-51872.713,248843.0209999996,1375368.5009999997
398,2021-08-12,1149805.51,0.0,42318.573,42318.573,291161.5939999996,1440967.1039999996
399,2021-08-13,1104212.39,0.0,26487.616,26487.616,317649.2099999996,1421861.5999999996
400,2021-08-16,1059841.9,0.0,0.0,0.0,317649.2099999996,1377491.1099999994
401,2021-08-17,1049912.49,0.0,55397.568,55397.568,373046.7779999996,1422959.2679999997
402,2021-08-18,986454.55,0.0,0.0,0.0,373046.7779999996,1359501.3279999997
403,2021-08-20,1081377.33,113869.155,50784.73,-63084.424999999996,309962.35299999954,1391339.6829999997
404,2021-08-23,1072201.09,63416.289,75762.498,12346.20900000001,322308.56199999957,1394509.6519999998
405,2021-08-24,1084296.62,67832.54,35419.825,-32412.714999999997,289895.8469999996,1374192.4669999997
406,2021-08-25,1101024.1,43297.838,0.0,-43297.838,246598.0089999996,1347622.1089999997
407,2021-08-26,1109679.43,0.0,0.0,0.0,246598.0089999996,1356277.4389999995
408,2021-08-27,1121242.73,0.0,58765.263,58765.263,305363.27199999965,1426606.0019999996
409,2021-08-30,1074328.44,0.0,43700.971,43700.971,349064.24299999967,1423392.6829999997
410,2021-08-31,1031290.36,0.0,0.0,0.0,349064.24299999967,1380354.6029999997
411,2021-09-01,1093546.53,62560.353,74704.292,12143.938999999998,361208.1819999997,1454754.7119999998
412,2021-09-02,1024963.45,0.0,11551.856,11551.856,372760.0379999997,1397723.4879999997
413,2021-09-03,1013447.29,0.0,0.0,0.0,372760.0379999997,1386207.3279999997
414,2021-09-06,1095625.71,68936.853,5760.587,-63176.266,309583.77199999965,1405209.4819999996
415,2021-09-07,1085230.42,0.0,43106.286,43106.286,352690.0579999996,1437920.4779999997
416,2021-09-08,1055536.95,0.0,0.0,0.0,352690.0579999996,1408227.0079999994
417,2021-09-09,1062822.33,0.0,115318.37,115318.37,468008.4279999996,1530830.7579999997
418,2021-09-13,953037.33,0.0,25704.022,25704.022,493712.4499999996,1446749.7799999996
419,2021-09-14,944631.83,0.0,55065.561,55065.561,548778.0109999996,1493409.8409999995
420,2021-09-15,902136.38,0.0,172250.259,172250.259,721028.2699999996,1623164.6499999994
421,2021-09-16,733297.1,0.0,66963.263,66963.263,787991.5329999996,1521288.6329999994
422,2021-09-17,655277.5,0.0,37413.706,37413.706,825405.2389999996,1480682.7389999996
423,2021-09-20,710907.04,101537.586,0.0,-101537.586,723867.6529999996,1434774.6929999995
424,2021-09-21,992872.45,277313.238,0.0,-277313.238,446554.4149999996,1439426.8649999995
425,2021-09-22,1133263.83,126092.963,0.0,-126092.963,320461.4519999996,1453725.2819999997
426,2021-09-23,1138376.53,0.0,0.0,0.0,320461.4519999996,1458837.9819999996
427,2021-09-24,1138407.18,0.0,18552.799,18552.799,339014.2509999996,1477421.4309999994
428,2021-09-27,1185931.72,73605.235,116356.513,42751.278000000006,381765.52899999963,1567697.2489999996
429,2021-09-28,1069210.16,0.0,0.0,0.0,381765.52899999963,1450975.6889999995
430,2021-09-29,1188679.4,99536.958,0.0,-99536.958,282228.57099999965,1470907.9709999994
431,2021-09-30,1252183.09,59916.568,5475.949,-54440.619,227787.9519999997,1479971.042
432,2021-10-01,1256357.29,0.0,0.0,0.0,227787.9519999997,1484145.2419999996
433,2021-10-04,1265287.41,0.0,114074.764,114074.764,341862.71599999967,1607150.1259999997
434,2021-10-05,1162057.64,0.0,5186.877,5186.877,347049.59299999964,1509107.2329999995
435,2021-10-06,1195266.42,46532.28,53821.831,7289.5509999999995,354339.1439999996,1549605.5639999995
436,2021-10-07,1215932.15,60333.707,5842.805,-54490.902,299848.2419999996,1515780.3919999995
437,2021-10-08,1210963.29,0.0,4322.62,4322.62,304170.8619999996,1515134.1519999998
438,2021-10-11,1214726.95,0.0,115834.934,115834.934,420005.7959999996,1634732.7459999996
439,2021-10-12,1166319.88,73219.347,0.0,-73219.347,346786.4489999997,1513106.3289999994
440,2021-10-13,1171167.48,0.0,0.0,0.0,346786.4489999997,1517953.9289999995
441,2021-10-14,1193073.32,16628.231,135500.808,118872.57699999999,465659.0259999996,1658732.3459999997
442,2021-10-18,1063234.78,0.0,4957.28,4957.28,470616.30599999963,1533851.0859999997
443,2021-10-19,1112128.04,77290.502,43947.099,-33343.40299999999,437272.9029999997,1549400.9429999997
444,2021-10-20,1219638.48,174753.679,0.0,-174753.679,262519.2239999997,1482157.7039999997
445,2021-10-21,1306848.42,81160.547,78861.807,-2298.7400000000052,260220.4839999997,1567068.9039999996
446,2021-10-22,1288908.9,70082.853,56236.568,-13846.285000000003,246374.19899999967,1535283.0989999995
447,2021-10-25,1215888.19,0.0,0.0,0.0,246374.19899999967,1462262.3889999995
448,2021-10-26,1250911.23,5250.867,7151.535,1900.6679999999997,248274.86699999962,1499186.0969999996
449,2021-10-27,1244913.11,0.0,0.0,0.0,248274.86699999962,1493187.9769999997
450,2021-10-28,1231063.01,0.0,0.0,0.0,248274.86699999962,1479337.8769999996
451,2021-10-29,1260048.66,31375.024,95613.87,64238.84599999999,312513.71299999964,1572562.3729999997
452,2021-11-01,1265679.64,85709.303,0.0,-85709.303,226804.40999999968,1492484.0499999996
453,2021-11-02,1279617.04,0.0,0.0,0.0,226804.40999999968,1506421.4499999997
454,2021-11-03,1287927.14,0.0,24577.885,24577.885,251382.2949999997,1539309.4349999996
455,2021-11-04,1280831.19,0.0,73059.767,73059.767,324442.0619999997,1605273.2519999996
456,2021-11-08,1217756.8,0.0,0.0,0.0,324442.0619999997,1542198.8619999997
457,2021-11-09,1225784.2,0.0,46917.362,46917.362,371359.42399999965,1597143.6239999996
458,2021-11-10,1188075.13,0.0,77293.648,77293.648,448653.0719999997,1636728.2019999996
459,2021-11-11,1113209.83,0.0,77525.306,77525.306,526178.3779999997,1639388.2079999996
460,2021-11-12,1031862.55,0.0,0.0,0.0,526178.3779999997,1558040.9279999998
461,2021-11-15,1091739.2,66553.94,24024.05,-42529.89,483648.48799999966,1575387.6879999996
462,2021-11-16,1265960.6,193379.173,0.0,-193379.173,290269.3149999997,1556229.9149999998
463,2021-11-17,1331366.26,64470.724,34701.475,-29769.249000000003,260500.06599999976,1591866.326
464,2021-11-18,1330224.27,50348.288,0.0,-50348.288,210151.7779999997,1540376.0479999997
465,2021-11-22,1287056.66,0.0,6482.36,6482.36,216634.1379999997,1503690.7979999995
466,2021-11-23,1316050.29,8789.865,83246.808,74456.943,291091.08099999966,1607141.3709999998
467,2021-11-24,1297326.75,57909.183,0.0,-57909.183,233181.8979999997,1530508.6479999996
468,2021-11-25,1317240.96,0.0,10866.884,10866.884,244048.78199999966,1561289.7419999996
469,2021-11-26,1258878.31,0.0,0.0,0.0,244048.78199999966,1502927.0919999997
470,2021-11-29,1263015.94,30770.847,64938.995,34168.148,278216.9299999997,1541232.8699999996
471,2021-11-30,1262459.77,58269.526,192177.514,133907.988,412124.9179999997,1674584.6879999996
472,2021-12-01,1078534.29,0.0,0.0,0.0,412124.9179999997,1490659.2079999996
473,2021-12-02,1095704.63,0.0,0.0,0.0,412124.9179999997,1507829.5479999995
474,2021-12-03,1111762.53,0.0,0.0,0.0,412124.9179999997,1523887.4479999999
475,2021-12-06,1106324.88,0.0,0.0,0.0,412124.9179999997,1518449.7979999995
476,2021-12-07,1117290.12,0.0,29011.906,29011.906,441136.8239999997,1558426.9439999997
477,2021-12-08,1109745.17,0.0,80366.039,80366.039,521502.86299999966,1631248.0329999996
478,2021-12-09,1046134.79,0.0,0.0,0.0,521502.86299999966,1567637.6529999997
479,2021-12-10,1043924.64,0.0,75470.566,75470.566,596973.4289999997,1640898.0689999997
480,2021-12-13,966381.23,0.0,16799.515,16799.515,613772.9439999997,1580154.1739999996
481,2021-12-14,1010948.96,56870.526,0.0,-56870.526,556902.4179999996,1567851.3779999996
482,2021-12-15,1002703.67,0.0,10069.138,10069.138,566971.5559999996,1569675.2259999998
483,2021-12-16,979561.5,0.0,0.0,0.0,566971.5559999996,1546533.0559999996
484,2021-12-17,1035161.12,76419.355,0.0,-76419.355,490552.20099999965,1525713.3209999995
485,2021-12-20,1104065.4,114887.267,10786.684,-104100.58300000001,386451.61799999967,1490517.0179999997
486,2021-12-21,1202890.92,102166.186,209978.568,107812.382,494263.99999999965,1697154.9199999995
487,2021-12-22,1060711.42,57586.279,37910.664,-19675.615000000005,474588.38499999966,1535299.8049999997
488,2021-12-23,1029343.96,0.0,0.0,0.0,474588.38499999966,1503932.3449999997
489,2021-12-24,1020371.93,0.0,0.0,0.0,474588.38499999966,1494960.3149999997
490,2021-12-27,1021050.7,0.0,0.0,0.0,474588.38499999966,1495639.0849999995
491,2021-12-28,1040031.27,0.0,0.0,0.0,474588.38499999966,1514619.6549999998
492,2021-12-29,1060292.16,0.0,0.0,0.0,474588.38499999966,1534880.5449999995
493,2021-12-30,1067742.42,0.0,0.0,0.0,474588.38499999966,1542330.8049999997
494,2021-12-31,1078410.31,0.0,39862.05,39862.05,514450.43499999965,1592860.7449999996
495,2022-01-03,1055069.36,0.0,52353.668,52353.668,566804.1029999997,1621873.4629999998
496,2022-01-04,1007177.8,0.0,16881.561,16881.561,583685.6639999996,1590863.4639999997
497,2022-01-05,1001055.26,0.0,20813.875,20813.875,604499.5389999996,1605554.7989999996
498,2022-01-06,986080.43,0.0,19180.433,19180.433,623679.9719999996,1609760.4019999998
499,2022-01-07,970032.95,0.0,14560.226,14560.226,638240.1979999996,1608273.1479999996
500,2022-01-10,980297.39,0.0,197008.797,197008.797,835248.9949999996,1815546.3849999998
501,2022-01-11,869638.58,96840.091,0.0,-96840.091,738408.9039999996,1608047.4839999997
502,2022-01-12,868620.9,0.0,76939.563,76939.563,815348.4669999997,1683969.3669999996
503,2022-01-13,798312.54,0.0,4924.258,4924.258,820272.7249999996,1618585.2649999997
504,2022-01-14,894648.92,89720.424,95491.076,5770.652000000002,826043.3769999996,1720692.2969999998
505,2022-01-17,796116.22,0.0,31853.291,31853.291,857896.6679999997,1654012.8879999998
506,2022-01-18,755261.3,0.0,27172.517,27172.517,885069.1849999997,1640330.4849999999
507,2022-01-19,813872.42,73700.562,0.0,-73700.562,811368.6229999997,1625241.0429999996
508,2022-01-20,808188.34,0.0,72808.034,72808.034,884176.6569999997,1692364.9969999995
509,2022-01-21,820734.22,98830.304,11104.915,-87725.389,796451.2679999997,1617185.4879999997
510,2022-01-24,940114.05,183485.623,0.0,-183485.623,612965.6449999997,1553079.6949999998
511,2022-01-25,1177854.76,219611.259,6979.815,-212631.444,400334.20099999965,1578188.9609999997
512,2022-01-27,1259572.29,96781.083,22598.429,-74182.654,326151.5469999997,1585723.8369999998
513,2022-01-28,1330221.87,75948.402,99991.601,24043.198999999993,350194.7459999997,1680416.616
514,2022-01-31,1298367.29,58760.606,0.0,-58760.606,291434.13999999966,1589801.4299999997
515,2022-02-01,1306239.18,0.0,0.0,0.0,291434.13999999966,1597673.3199999996
516,2022-02-02,1340128.77,0.0,0.0,0.0,291434.13999999966,1631562.9099999997
517,2022-02-03,1332014.81,0.0,42134.343,42134.343,333568.48299999966,1665583.2929999996
518,2022-02-04,1279122.34,0.0,34421.075,34421.075,367989.5579999996,1647111.8979999996
519,2022-02-07,1230082.82,0.0,7142.829,7142.829,375132.38699999964,1605215.2069999997
520,2022-02-08,1207716.63,0.0,0.0,0.0,375132.38699999964,1582849.0169999995
521,2022-02-09,1308133.67,100114.025,0.0,-100114.025,275018.3619999996,1583152.0319999997
522,2022-02-10,1386256.47,74049.559,0.0,-74049.559,200968.8029999996,1587225.2729999996
523,2022-02-11,1369854.21,0.0,0.0,0.0,200968.8029999996,1570823.0129999996
524,2022-02-14,1304208.39,0.0,0.0,0.0,200968.8029999996,1505177.1929999995
525,2022-02-15,1336925.98,13594.976,87114.147,73519.171,274487.9739999996,1611413.9539999994
526,2022-02-16,1300467.23,48996.794,10259.262,-38737.532,235750.44199999957,1536217.6719999996
527,2022-02-17,1280584.66,0.0,0.0,0.0,235750.44199999957,1516335.1019999995
528,2022-02-18,1287036.72,20864.379,89928.987,69064.608,304815.0499999996,1591851.7699999996
529,2022-02-21,1262090.02,78126.442,61724.003,-16402.439,288412.61099999957,1550502.6309999996
530,2022-02-22,1238163.47,60881.333,18012.477,-42868.856,245543.75499999954,1483707.2249999996
531,2022-02-23,1264574.91,28519.746,86394.713,57874.967000000004,303418.7219999996,1567993.6319999995
532,2022-02-24,1101335.3,0.0,61419.009,61419.009,364837.73099999956,1466173.0309999995
533,2022-02-25,1164793.09,78930.564,315974.509,237043.945,601881.6759999995,1766674.7659999996
534,2022-02-28,851895.3,0.0,0.0,0.0,601881.6759999995,1453776.9759999996
535,2022-03-02,852032.39,0.0,0.0,0.0,601881.6759999995,1453914.0659999996
536,2022-03-03,856688.9,0.0,0.0,0.0,601881.6759999995,1458570.5759999994
537,2022-03-04,847557.9,0.0,13051.862,13051.862,614933.5379999996,1462491.4379999996
538,2022-03-07,812549.26,0.0,0.0,0.0,614933.5379999996,1427482.7979999995
539,2022-03-08,912969.47,83659.599,52827.847,-30831.752,584101.7859999996,1497071.2559999996
540,2022-03-09,886024.66,0.0,4088.503,4088.503,588190.2889999996,1474214.9489999996
541,2022-03-10,952285.98,60980.358,0.0,-60980.358,527209.9309999996,1479495.9109999996
542,2022-03-11,965612.08,0.0,5885.652,5885.652,533095.5829999996,1498707.6629999997
543,2022-03-14,957487.33,0.0,0.0,0.0,533095.5829999996,1490582.9129999997
544,2022-03-15,943894.53,0.0,32722.282,32722.282,565817.8649999996,1509712.3949999996
545,2022-03-16,916209.26,0.0,0.0,0.0,565817.8649999996,1482027.1249999995
546,2022-03-17,924723.31,0.0,0.0,0.0,565817.8649999996,1490541.1749999998
547,2022-03-21,924439.23,0.0,69958.079,69958.079,635775.9439999997,1560215.1739999996
548,2022-03-22,862199.09,0.0,14551.267,14551.267,650327.2109999997,1512526.3009999995
549,2022-03-23,885904.15,33842.705,48434.84,14592.134999999995,664919.3459999997,1550823.4959999998
550,2022-03-24,847432.46,0.0,0.0,0.0,664919.3459999997,1512351.8059999996
551,2022-03-25,846185.71,0.0,0.0,0.0,664919.3459999997,1511105.0559999996
552,2022-03-28,843285.9,0.0,4682.966,4682.966,669602.3119999997,1512888.2119999998
553,2022-03-29,830557.66,0.0,5929.548,5929.548,675531.8599999996,1506089.5199999996
554,2022-03-30,908703.49,78376.969,40262.55,-38114.418999999994,637417.4409999996,1546120.9309999996
555,2022-03-31,855123.23,0.0,0.0,0.0,637417.4409999996,1492540.6709999996
556,2022-04-01,873750.85,0.0,10573.068,10573.068,647990.5089999997,1521741.3589999997
557,2022-04-04,881435.69,0.0,4746.074,4746.074,652736.5829999998,1534172.2729999996
558,2022-04-05,887415.3,0.0,71648.084,71648.084,724384.6669999998,1611799.9669999997
559,2022-04-06,808045.06,0.0,62396.467,62396.467,786781.1339999998,1594826.194
560,2022-04-07,746558.11,0.0,17377.55,17377.55,804158.6839999998,1550716.7939999998
561,2022-04-08,736838.91,0.0,18336.613,18336.613,822495.2969999998,1559334.207
562,2022-04-11,721753.22,0.0,48753.811,48753.811,871249.1079999998,1593002.3279999997
563,2022-04-12,677872.1,0.0,17983.808,17983.808,889232.9159999997,1567105.0159999998
564,2022-04-13,669222.28,0.0,0.0,0.0,889232.9159999997,1558455.1959999998
565,2022-04-18,657241.08,0.0,87237.988,87237.988,976470.9039999997,1633711.9839999997
566,2022-04-19,939476.82,378469.089,0.0,-378469.089,598001.8149999998,1537478.6349999998
567,2022-04-20,1130603.62,191133.894,0.0,-191133.894,406867.92099999986,1537471.541
568,2022-04-21,1295423.03,155855.069,0.0,-155855.069,251012.85199999984,1546435.8819999998
569,2022-04-22,1370826.94,82640.458,0.0,-82640.458,168372.39399999985,1539199.3339999998
570,2022-04-25,1331411.82,0.0,0.0,0.0,168372.39399999985,1499784.214
571,2022-04-26,1339976.94,0.0,0.0,0.0,168372.39399999985,1508349.3339999998
572,2022-04-27,1340606.01,0.0,0.0,0.0,168372.39399999985,1508978.4039999999
573,2022-04-28,1355858.49,0.0,23724.9,23724.9,192097.29399999988,1547955.784
574,2022-04-29,1326361.0,0.0,0.0,0.0,192097.29399999988,1518458.2939999998
575,2022-05-02,1336990.33,28104.445,82607.536,54503.09099999999,246600.3849999999,1583590.7149999999
576,2022-05-04,1274867.79,47388.726,165756.151,118367.42500000002,364967.80999999994,1639835.6
577,2022-05-05,1238061.56,120512.567,3309.435,-117203.132,247764.67799999996,1485826.238
578,2022-05-06,1200118.88,0.0,0.0,0.0,247764.67799999996,1447883.5579999997
579,2022-05-09,1221966.64,55257.253,139096.785,83839.532,331604.20999999996,1553570.8499999999
580,2022-05-10,1143649.15,90238.151,228640.484,138402.33299999998,470006.54299999995,1613655.693
581,2022-05-11,1011349.14,109005.197,167783.311,58778.11399999999,528784.6569999999,1540133.7969999998
582,2022-05-12,988932.54,158418.738,207567.216,49148.477999999974,577933.1349999999,1566865.6749999998
583,2022-05-13,960062.48,165910.465,11533.486,-154376.979,423556.15599999996,1383618.636
584,2022-05-16,1023395.15,58418.855,20682.777,-37736.07800000001,385820.078,1409215.2280000001
585,2022-05-17,1040235.31,0.0,0.0,0.0,385820.078,1426055.388
586,2022-05-18,1044095.85,0.0,77826.799,77826.799,463646.877,1507742.727
587,2022-05-19,1007182.83,60036.608,0.0,-60036.608,403610.269,1410793.099
588,2022-05-20,1024270.4,0.0,0.0,0.0,403610.269,1427880.669
589,2022-05-23,1012033.86,0.0,0.0,0.0,403610.269,1415644.129
590,2022-05-24,996581.89,0.0,0.0,0.0,403610.269,1400192.159
591,2022-05-25,955968.26,0.0,10056.272,10056.272,413666.54099999997,1369634.801
592,2022-05-26,1002492.23,48957.311,24705.655,-24251.656000000003,389414.885,1391907.115
593,2022-05-27,1078940.54,104767.837,0.0,-104767.837,284647.04799999995,1363587.588
594,2022-05-30,1091458.95,0.0,6664.554,6664.554,291311.60199999996,1382770.552
595,2022-05-31,1086804.51,0.0,0.0,0.0,291311.60199999996,1378116.112
596,2022-06-01,1120722.69,29304.893,34382.814,5077.9209999999985,296389.5229999999,1417112.213
597,2022-06-02,1090488.36,0.0,0.0,0.0,296389.5229999999,1386877.883
598,2022-06-03,1079705.96,0.0,9758.318,9758.318,306147.8409999999,1385853.801
599,2022-06-06,1076750.41,0.0,0.0,0.0,306147.8409999999,1382898.2509999997
600,2022-06-07,1076939.35,0.0,13391.176,13391.176,319539.0169999999,1396478.367
601,2022-06-08,1055417.56,0.0,0.0,0.0,319539.0169999999,1374956.577
602,2022-06-09,1054074.74,0.0,28562.404,28562.404,348101.42099999986,1402176.1609999998
603,2022-06-10,1026087.85,0.0,9239.908,9239.908,357341.3289999999,1383429.179
604,2022-06-13,986346.26,0.0,0.0,0.0,357341.3289999999,1343687.589
605,2022-06-14,1062192.24,79605.44,56547.54,-23057.9,334283.4289999999,1396475.6689999998
606,2022-06-15,1011440.83,0.0,22895.952,22895.952,357179.38099999994,1368620.211
607,2022-06-16,1010157.77,53247.987,0.0,-53247.987,303931.394,1314089.1639999999
608,2022-06-17,1044584.66,52103.898,73961.046,21857.148,325788.542,1370373.202
609,2022-06-20,1010732.28,74303.414,22370.373,-51933.041000000005,273855.50100000005,1284587.781
610,2022-06-21,1054620.04,29932.29,93014.807,63082.517,336938.01800000004,1391558.0580000002
611,2022-06-22,949616.56,0.0,0.0,0.0,336938.01800000004,1286554.5780000002
612,2022-06-23,962554.68,0.0,0.0,0.0,336938.01800000004,1299492.698
613,2022-06-24,985582.85,0.0,0.0,0.0,336938.01800000004,1322520.868
614,2022-06-27,995717.16,0.0,44397.196,44397.196,381335.21400000004,1377052.374
615,2022-06-28,956046.11,0.0,0.0,0.0,381335.21400000004,1337381.324
616,2022-06-29,955940.34,0.0,71432.971,71432.971,452768.18500000006,1408708.525
617,2022-06-30,879544.47,0.0,0.0,0.0,452768.18500000006,1332312.655
618,2022-07-01,879911.08,0.0,0.0,0.0,452768.18500000006,1332679.2650000001
619,2022-07-04,891103.08,0.0,10827.338,10827.338,463595.52300000004,1354698.6030000001
620,2022-07-05,964551.27,84511.57,11706.02,-72805.55,390789.973,1355341.243
