symbol,total_pl,total_investment,return_pct,total_days_held,annual_return,annual_volatility,sharpe_ratio,total_wins,total_losses,cumulative_return,cagr,max_drawdown,win_rate,average_win,average_loss,profit_factor,payoff_ratio,expectancy,total_trades,first_trade,last_trade,VaR
['PENIND'],180.14930000000044,4880.145564959999,0.03691473903841986,54.0,-3616.036666666657,723.2281415892776,-4.9999529314779485,2,2,0.44793668975327977,-0.9956098150252934,-0.6537872596153834,0.5,224.47061000000005,-134.39595999999983,1.6702184351374874,1.6702184351374874,45.03732500000011,4,2023-05-26,2024-12-24,5598.72768921542
['ORIENTELEC'],83.73744000000033,4133.53647396,0.02025806244302434,60.0,-842.4322820037072,168.2471610163015,-5.00752747870781,1,1,0.9708888376952597,-0.16449733299188596,0.0,0.5,203.57112000000006,-119.83367999999973,1.6987805097865685,1.6987805097865685,41.86872000000017,2,2024-01-18,2024-02-14,464.06638646747757
['RESPONIND'],18.020680000000084,2272.9180187099996,0.007928433780567136,55.0,-528.3177518315015,103.51497757934256,-5.104456999244393,1,1,0.9868230262878489,-0.08426517228999486,0.0,0.5,105.67450000000008,-87.65382,1.2055892144803282,1.2055892144803282,9.010340000000042,2,2024-07-09,2024-08-06,206.56934393271808
['HITECH'],-240.41127999999856,9563.80893039,-0.025137608012647205,182.0,-2108.934134310129,412.6038718818324,-5.111450177845488,3,6,0.43663044891545166,-0.810219913003219,-0.6503700748048415,0.3333333333333333,163.5419666666667,-121.83952999999978,0.6711367265889281,1.342273453177856,-26.712364444444297,9,2023-03-28,2025-02-13,3904.4579574463405
['NATCOPHARM'],207.40276000000085,9234.13409697,0.022460444890881108,138.0,-1686.0307610294074,326.82788701498015,-5.158986818502807,3,3,0.9750459064944017,-0.064654442500924,-0.04911013676206866,0.5,181.1275700000001,-111.99331666666649,1.6173069553704058,1.6173069553704058,34.56712666666681,6,2023-09-12,2025-04-08,264.1784958307166
['BDL'],499.7095300000013,9037.038418799999,0.0552957182256127,177.0,-1123.8370194218533,217.64717057733822,-5.163894464791523,4,5,0.9110146221523745,-0.1748454070185529,-0.07594046064539417,0.4444444444444444,220.82320000000013,-76.71665399999985,2.3027406800093297,2.878425850011662,55.52328111111124,9,2023-01-31,2024-12-31,586.0463789201261
['INDUSTOWER'],351.31515000000104,9501.249339675,0.03697567945438406,215.0,-906.5818100861459,174.27505860322154,-5.202418621188667,3,3,0.9311840995049695,-0.11400259889759623,-0.07987546844303939,0.5,233.52480000000023,-116.41974999999987,2.005886458268468,2.0058864582684683,58.55252500000018,6,2023-03-10,2025-02-17,570.4807466553947
['BANKBARODA'],418.64915000000127,8152.461594854998,0.051352483557139346,392.0,-906.2881225733902,173.71110996853912,-5.217617472696715,4,5,0.8742690840848722,-0.11760210728618092,-0.21353337888207913,0.4444444444444444,252.38341750000015,-118.17690399999988,1.708512637968586,2.135640797460732,46.51657222222235,9,2023-01-31,2025-03-03,760.9075054220039
['HATHWAY'],32.82409000000155,9864.926578334998,0.003327352691310308,352.0,-1526.2233885300989,287.58701882256065,-5.307240204300779,3,5,-1.5022239701907583,,-2.4409669964920413,0.375,251.50010000000023,-144.33524199999982,1.0454831260129827,1.742471876688304,4.103011250000193,8,2023-02-23,2025-02-17,20872.643716917744
['APOLLOTYRE'],264.22009000000133,9531.927792614999,0.027719480859339885,170.0,-1866.7407423305806,350.94223857993256,-5.319424500979198,4,4,0.8795584462115934,-0.24084048503190802,-0.13486253279280447,0.5,190.10896000000022,-124.05393749999989,1.5324701805615835,1.5324701805615835,33.02751125000017,8,2023-02-28,2025-02-25,787.3401656468106
['SBILIFE'],-28.245239999998375,9531.234275325,-0.002963439905482258,149.0,-8552.831439505924,1594.7531111625906,-5.363150809764387,3,4,0.7990844567434355,-0.4227223272313967,-0.00889662921818557,0.42857142857142855,151.66435000000033,-120.80957249999983,0.9415500787406593,1.2554001049875458,-4.0350342857140475,7,2023-02-01,2025-03-04,1524.7552696190069
['VIKASECO'],-0.16511999999826799,9239.350685444999,-1.7871385730426494e-05,216.0,-2900.9651697996555,540.3648863098769,-5.368659665528364,5,5,-359052.401968326,,-53.88414603132331,0.5,176.83896400000015,-176.8719879999998,0.9998132886932913,0.9998132886932913,-0.016511999999821114,10,2023-03-16,2025-04-01,204257.9488970587
['JAMNAAUTO'],-208.9354199999977,9942.719656049998,-0.02101391040155332,160.0,-1614.6913649553492,300.0745638721125,-5.381200406054868,2,6,0.5315575909552033,-0.7634561409261498,-0.4470068060054755,0.25,230.94998500000014,-111.80589833333299,0.6885444281644141,2.0656332844932423,-26.116927499999704,8,2023-05-22,2025-01-14,3235.2907330813414
['CMSINFO'],-20.408239999999637,5659.97280456,-0.0036057134379793455,57.0,-1661.166186868682,307.2747313404898,-5.406354696403179,1,2,0.97131670596451,-0.1700247427342244,-0.05086256876473516,0.3333333333333333,157.75641000000002,-89.08232499999983,0.8854529223389731,1.7709058446779462,-6.8027466666665575,3,2023-08-11,2024-10-23,458.3892626196703
['JBMA'],3.245170000000371,2513.3006908649995,0.0012911984673363874,117.0,-318.1939839772376,58.25678038849407,-5.463123465712429,2,1,0.9929751798734203,-0.021752304999723915,-0.008833957333333364,0.6666666666666666,43.03176000000013,-82.8183499999999,1.0391841904602106,0.5195920952301053,1.08172333333345,3,2024-03-12,2025-02-13,78.83221285668989
['LEMONTREE'],329.40194000000173,8477.536109174998,0.03885585808870803,210.0,-1578.6463083663366,288.86247737554834,-5.465286882220625,4,3,0.7025106023749168,-0.4586625083520438,-0.4108819511198759,0.5714285714285714,186.99166250000027,-139.5215699999998,1.7869797241148262,1.3402347930861196,47.05742000000023,7,2023-07-11,2025-01-10,2483.5500995105813
['IRCTC'],-271.0123699999988,9878.53933815,-0.02743445773945286,-444.0,-1081.2672808576579,196.71171181786238,-5.497066091615737,4,5,0.9405528951421296,,-0.05708133728679721,0.4444444444444444,71.71417250000013,-111.57381199999986,0.5142007516961075,0.6427509396201343,-30.112485555555427,9,2023-02-24,2025-03-03,359.74628056370057
['CESC'],596.4569100000022,9206.657982854998,0.06478538804316916,179.0,-4291.902363844931,775.5898291657493,-5.533817234892728,4,3,-1.046921545725081,,0.0,0.5714285714285714,257.7396025000003,-144.83383333333293,2.372738437036475,1.7795538277773562,85.20813000000031,7,2023-03-27,2025-02-17,14154.146691157603
['J&KBANK'],710.5842800000017,8215.44343395,0.08649372194123324,284.0,-3970.3501532151363,717.3990661607376,-5.5344651819292165,4,2,0.19539612942443202,-0.8773472760534408,-0.8467076285621156,0.6666666666666666,228.67606750000024,-102.05999499999967,4.481208675348279,2.2406043376741396,118.43071333333359,6,2023-03-15,2025-01-13,6395.535075775159
['DELHIVERY'],6.065400000001262,9878.030860575,0.0006140292620677433,130.0,-2419.437368529206,436.6497743743341,-5.541070923478812,2,4,0.8012802283060836,-0.46314589940196593,-0.24177388557173118,0.3333333333333333,196.8608750000002,-96.91408749999978,1.015646332118644,2.031292664237288,1.0109000000002055,6,2023-06-01,2025-02-11,1656.7764244569646
['SYNCOMF'],298.5734000000011,9983.97703059,0.02990525710197442,161.0,-1661.7564299307392,299.2335689901828,-5.553609628554944,3,5,1.4736583636344514,1.4086249065470389,-1.9742296988440167,0.375,259.34882000000016,-95.89461199999987,1.6227115241886614,2.7045192069811024,37.32167500000014,8,2023-02-22,2025-02-28,25663.39182633187
['GODHA'],-252.82117999999952,5072.0627714699995,-0.04984583026497643,214.0,-1185.5581747238261,213.44548686134735,-5.554711847779671,2,4,7829.484204334578,4377037.599824421,-1.4200679487179464,0.3333333333333333,119.68372500000007,-123.04715749999994,0.48633275010842947,0.9726655002168589,-42.13686333333328,6,2023-07-17,2025-01-13,291874.9413819875
['DISHTV'],-222.19458999999853,9425.678610255,-0.02357332550658518,212.0,-707.4921423740642,127.36367982479946,-5.555446759605105,2,6,0.005035534717418768,-0.999889435365165,-1.0088718400362313,0.25,247.08505000000014,-119.39411499999981,0.6898303432571489,2.069491029771447,-27.774323749999823,8,2023-01-31,2025-02-17,12819.736126652775
['GPIL'],68.52517000000012,5503.644995205,0.012450870297721245,68.0,-862.6266601562494,154.10950429839392,-5.5979458508013655,1,3,0.917617033188053,-0.36965265114370627,-0.1422949369420038,0.25,346.70922999999993,-92.72801999999994,1.2463303253248952,3.7389909759746853,17.13129250000003,4,2024-03-13,2025-03-03,728.9437580705503
['IRCON'],-215.54471999999905,9303.924646079999,-0.023167074992467184,138.0,-7465.796958858157,1329.113424455775,-5.617178204271894,2,4,0.058410891909597244,-0.9994536567454116,-0.9646187398035743,0.3333333333333333,221.02849500000008,-164.4004274999998,0.6722260348136879,1.3444520696273758,-35.92411999999986,6,2023-02-14,2025-01-13,7403.133876438972
['IFCI'],38.3319400000012,7992.840862829999,0.004795784209624452,102.0,-1444.7119489302922,256.62920471645117,-5.629842287539438,2,4,0.21156082194336737,-0.9961441838307831,-0.67004672488163,0.3333333333333333,280.1872450000002,-130.51063749999977,1.0734268499761204,2.1468536999522407,6.388656666666861,6,2023-01-31,2025-02-12,5596.953269597209
['ZEEMEDIA'],-262.76989999999927,7473.794074049998,-0.035158835980291604,324.0,-954.8910724001402,167.46133294968234,-5.702576562477742,2,5,0.06623098216246544,-0.9530241664764388,0.0,0.2857142857142857,140.3359900000001,-108.68837599999988,0.5164710161830011,1.2911775404575025,-37.53855714285704,7,2023-01-31,2025-04-08,13353.259087796172
['JYOTHYLAB'],-302.1343899999987,9102.346657125,-0.0331930216878192,92.0,-973.7918951973907,170.04990086380693,-5.72691833544412,1,4,0.9844202745458704,-0.060396616975389006,-0.07494422317978422,0.2,167.32784000000038,-117.36555749999977,0.3564244987291112,1.4256979949164448,-60.426877999999746,5,2023-06-08,2025-01-24,368.7689178756396
['DEVYANI'],-113.4267199999988,9655.4003721,-0.011747490070712527,153.0,-1004.4071404471895,172.99695010882755,-5.806328607615921,2,5,0.833504989191382,-0.35238491437663366,-0.11900852185719601,0.2857142857142857,250.21087000000017,-122.76969199999982,0.8152203232700153,2.038050808175038,-16.203817142856977,7,2023-03-15,2025-01-27,882.2459754531181
['DAVANGERE'],77.36243000000105,8853.939957434997,0.00873762758409456,146.0,-5943.905210784299,1023.5669430139202,-5.807119164362718,2,3,8.70553932899465,222.60896151975817,-16.65801467015782,0.4,216.7052300000002,-118.68267666666645,1.2172808820203307,1.825921323030496,15.472486000000217,5,2024-03-15,2025-02-12,199493.10938522586
['UJJIVANSFB'],10.142540000002555,9177.318514755,0.0011051746742466988,181.0,-5560.53265023062,937.0615196512676,-5.934084938521461,3,6,-0.1632239647227154,,-3.5948990306223334,0.3333333333333333,221.77993000000012,-109.19954166666629,1.0154801321281532,2.0309602642563065,1.1269488888891743,9,2023-03-17,2025-01-14,26212.61337947308
['COALINDIA'],622.5541500000027,9685.878882689998,0.0642744099466898,204.0,-1334.1246742913324,224.40109728764696,-5.945579992334459,4,3,0.9413191489304757,-0.10255128957553983,-0.12833550905046653,0.5714285714285714,248.5683250000002,-123.90638333333276,2.6747970880704033,2.0060978160528022,88.93630714285749,7,2023-03-27,2025-02-12,641.2747079615924
['INDIACEM'],128.4541000000014,9400.329632699999,0.013664850597702533,271.0,-9055.16181433431,1513.3183670887747,-5.983692533748987,3,6,0.14390406211741466,-0.9265419573035072,-0.8565860399566545,0.3333333333333333,327.62993333333344,-142.40594999999982,1.1503379364883766,2.300675872976753,14.272677777777915,9,2023-01-31,2025-02-21,5665.592722276682
['SBFC'],504.4429900000013,5977.2483065549995,0.08439384882953577,253.0,-2514.417143298963,417.2092861677264,-6.026920365066106,3,1,0.45110429018351816,-0.6828756408360781,0.0,0.75,217.67891333333372,-148.59374999999977,4.394779322818101,1.464926440939367,126.11074750000034,4,2024-03-11,2025-01-14,5060.377962124733
['CENTRALBK'],219.12774000000115,9216.612233549999,0.02377530207925422,270.0,-4113.935902623122,676.1754488682492,-6.084228449153178,3,5,-0.8430416729369248,,-2.443664921465962,0.375,256.1842666666668,-109.88501199999982,1.3988309888886423,2.3313849814810705,27.39096750000016,8,2023-03-15,2025-04-03,17033.42426757524
['MRPL'],310.9705300000016,9243.269934674998,0.03364291340594021,162.0,-2734.3130879218834,449.2083315764431,-6.0871157004721885,3,5,0.4954125731082682,-0.79453665936234,-0.5768572075421771,0.375,299.87410666666676,-117.73035799999975,1.5282758589759868,2.5471264316266446,38.87131625000019,8,2023-02-06,2025-03-04,3428.12589174037
['WELCORP'],-526.6122799999991,5314.750798259999,-0.09908503709570111,-606.0,-3884.7816982279537,633.9886492316147,-6.127636043541694,2,3,0.8690858887672445,,-0.15476284923695305,0.4,147.46942000000016,-273.85037333333315,0.35900241971552604,0.5385036295732891,-105.32245599999982,5,2023-02-06,2025-04-11,1223.7107260439354
['JSWENERGY'],202.88625000000104,8699.113404764998,0.023322635372113754,189.0,-2378.9330906320793,388.0834478397055,-6.130132846105577,3,4,0.9135963618514996,-0.16013756193091444,-0.1495460064154085,0.42857142857142855,189.80014333333352,-91.62854499999989,1.55355634535068,2.0714084604675733,28.98375000000015,7,2023-05-18,2025-01-30,807.5367401229104
['MSUMI'],63.97240000000194,9422.332688654998,0.006789443985248811,231.0,-2373.2461821575503,386.93616604426285,-6.133611666287249,3,6,-0.07031219028989961,,-1.096704847175054,0.3333333333333333,198.49993666666697,-88.5879016666665,1.1203557874842278,2.2407115749684556,7.108044444444644,9,2023-03-14,2025-02-12,7893.336903263364
['INDIGO'],-42.227399999999534,4439.2441167,-0.009512295086711768,30.0,-1286.0706349206307,208.88802226065653,-6.157081775209433,1,1,0.994580641889006,-0.06397663098783968,0.0,0.5,88.14695000000029,-130.37434999999982,0.6761065347593327,0.6761065347593327,-21.113699999999767,2,2023-02-08,2023-09-18,67.07311772238592
['TRACXN'],-287.84442999999914,9630.749009444999,-0.029888062674845582,177.0,-1207.4935863296046,195.0890853994684,-6.18980597431667,2,5,0.6382704508468158,-0.6038212947599758,-0.20086803569397882,0.2857142857142857,180.10735000000022,-129.61182599999992,0.5558361626662071,1.3895904066655178,-41.120632857142745,7,2023-02-10,2024-10-04,2220.0628589247535
['ABDL'],47.644499999999766,3507.42812265,0.013583884924775727,-87.0,-1288.1930570953475,206.85560997829586,-6.227837172172983,1,2,0.9533381510694784,,0.0,0.3333333333333333,175.20620000000008,-63.78085000000016,1.373501607457408,2.747003214914816,15.881499999999917,3,2024-10-04,2025-02-17,547.8695981351286
['PNBHOUSING'],93.65937000000076,5413.888292714999,0.017299834229315383,234.0,-545.7285770720443,86.95492074666424,-6.276799201073187,2,3,0.9783530663932664,-0.03356026606320961,-0.010274345980002764,0.4,181.6660250000001,-89.89089333333315,1.3473075952669769,2.0209613929004653,18.731874000000154,5,2023-03-15,2025-01-28,167.41743721664068
['BHARATFORG'],-305.15612999999826,9974.216511959998,-0.03059449628289983,-483.0,-396.6304458490298,63.02402451730256,-6.294432145318172,2,7,0.9886009538848783,,-0.012733452018042324,0.2222222222222222,193.0829100000002,-98.76027857142837,0.5585904223061355,1.9550664780714746,-33.90623666666647,9,2023-02-16,2025-04-08,56.478580361121814
['AXISBANK'],178.57410000000323,9591.416512304999,0.018618115454678393,259.0,-1043.8043452806837,165.8138497997588,-6.295459315016774,4,4,0.9693349943033355,-0.042942326191715785,-0.04188445017730891,0.5,151.66713250000043,-107.02360749999963,1.4171371722823018,1.4171371722823018,22.321762500000403,8,2023-01-31,2025-01-20,188.81091192480307
['BHEL'],210.92264999999995,9809.22851007,0.021502470839931,140.0,-1756.8209628483937,278.61509466647243,-6.305799637135783,3,5,0.7927567213766109,-0.45418760189990404,-0.2881780084118899,0.375,282.75692666666674,-127.46962600000009,1.3309378973152393,2.218229828858732,26.365331249999983,8,2023-01-31,2025-03-03,1209.3164036838457
['SIGACHI'],167.20777000000095,9426.015273825,0.01773896658796198,273.0,-883.4317381637983,139.07306058325588,-6.352788487277817,4,4,0.6095169985953965,-0.48414596537877463,-0.5671666086262386,0.5,168.17680000000007,-126.37485749999985,1.3307773660595446,1.3307773660595446,20.90097125000011,8,2023-02-06,2025-02-12,2797.7379555128973
['SRF'],-119.40481999999975,4696.79994507,-0.025422590145729566,67.0,-625.9338862179475,98.27612575630226,-6.369847014220573,1,1,0.9979377117093765,-0.011183449868937156,-0.0028838993466183682,0.5,73.76094999999987,-193.1657699999996,0.38185310989623067,0.38185310989623067,-59.70240999999987,2,2024-01-11,2024-09-19,26.985050116582887
['PARADEEP'],-65.57278999999947,8762.926879064999,-0.0074829781082226795,114.0,-920.7047952741683,144.5413324602001,-6.370321759194427,1,4,0.7573862771052023,-0.5892249487187772,-0.14378762334780937,0.2,372.77277999999995,-109.58639249999986,0.8504084574186536,3.4016338296746143,-13.114557999999903,5,2023-03-14,2025-02-12,1323.88549130465
['HINDALCO'],-35.88438999999835,9241.287562335,-0.003883050901505702,277.0,-4136.5962293335915,644.3875312670034,-6.419531770268774,3,5,0.8029502878399886,-0.2511251550945405,-0.2091345355112223,0.375,244.30293000000037,-153.75863599999988,0.9533237404629443,1.588872900771574,-4.4855487499997935,8,2023-02-07,2025-04-04,1222.269836695484
['RCOM'],212.69430000000074,7003.4921365499995,0.0303697492412373,48.0,-1870.5050551470501,289.6963852365173,-6.457018970464038,1,2,912.9908054931154,3.2499744458867565e+22,0.0,0.3333333333333333,460.6956000000001,-124.0006499999997,1.857633810790513,3.715267621581026,70.89810000000023,3,2023-03-14,2024-05-10,109923.41015624953
['ABFRL'],-96.81244999999882,8756.2485285,-0.011056384441909324,-557.0,-4089.661175457616,631.0937325879371,-6.48038629489598,2,6,0.4405177563832283,,-0.5508881775749386,0.25,321.1382000000001,-123.18147499999982,0.8690110803322241,2.6070332409966723,-12.101556249999845,8,2023-02-23,2025-02-12,3695.96740493479
['CUB'],-384.7774599999975,9837.394721039998,-0.03911375632585365,359.0,-4030.5533484965517,621.4164444629833,-6.486187136517995,1,6,0.19129637820947062,-0.8139190791732002,-0.813662902179281,0.14285714285714285,233.53100000000012,-103.05140999999958,0.37769336036579715,2.266160162194783,-54.9682085714282,7,2023-02-14,2024-07-22,5720.809653083633
['HFCL'],-82.51376999999815,9117.52316496,-0.009050020329765748,-586.0,-4229.0556462510685,647.2932641483101,-6.533554233436417,2,7,-0.05645756185491954,,-1.0688232934713953,0.2222222222222222,378.94806000000017,-120.0585557142855,0.9018172311132626,3.1563603088964194,-9.16819666666646,9,2023-01-31,2025-04-08,9836.898270402082
['ACI'],37.38574000000011,1559.99396973,0.023965310588008715,33.0,-1523.656874999999,231.87873992084334,-6.571222853462784,1,1,0.9750494620308279,-0.2438149872877069,-0.032791396136227835,0.5,119.70854000000008,-82.32279999999997,1.454135913744432,1.454135913744432,18.692870000000056,2,2023-11-03,2025-02-12,307.46491940550726
['RADIOCITY'],363.5637400000011,9185.514928859999,0.03958011530281433,185.0,-3659.565806794457,554.8453592081074,-6.595776185309729,4,3,13.593541626919475,171.20058857762666,-5.920734551106133,0.5714285714285714,190.1404750000002,-132.3327199999999,1.915781927049741,1.4368364452873057,51.9376771428573,7,2023-03-29,2025-03-28,39245.43233924678
['ASHOKLEY'],-93.46739999999772,8730.163391909999,-0.0107062601012269,193.0,-6212.780696440949,941.1532502423977,-6.6013167301295566,2,5,0.012256606734824947,-0.9997574832902648,-0.9877047776568081,0.2857142857142857,292.9813650000004,-135.8860259999997,0.8624326536711023,2.156081634177756,-13.352485714285407,7,2023-02-23,2025-03-13,7033.734016249722
['JKTYRE'],201.80100000000135,9548.661677639999,0.021133956444656182,-452.0,-4437.600477629505,667.0247029386086,-6.652932729596279,3,4,0.7553439061563187,,-0.3189864655383776,0.42857142857142855,224.05591333333345,-117.59168499999977,1.4290290593250738,1.9053720791000988,28.82871428571447,7,2023-09-13,2025-03-04,1862.3615071069833
['GANGAFORGE'],-77.57619999999984,2429.3126364,-0.031933395001377866,44.0,-634.1024999999989,95.10511403941422,-6.668121965945808,1,1,0.1519016420260696,-0.9999998375616164,-0.8772144702842366,0.5,44.63732,-122.21351999999985,0.36524044148307044,0.36524044148307044,-38.78809999999992,2,2024-07-26,2024-10-04,8214.972550573175
['JTLIND'],5.029570000001513,9105.839910435,0.0005523455331383311,-570.0,-4050.4930062515623,603.7472486883839,-6.7090376230305715,4,4,-0.08632270509873996,,0.0,0.5,184.29320250000006,-183.03580999999969,1.006869652993042,1.006869652993042,0.6286962500001891,8,2023-03-27,2025-04-08,9228.505284722318
['AVTNPL'],123.81784000000019,2631.7974954,0.04704687203951512,59.0,-1636.617358490565,242.6654885995914,-6.744623505945545,1,1,0.8311799809119549,-0.6814347917534769,-0.21058823529411752,0.5,228.21064000000015,-104.39279999999997,2.1860764343901136,2.1860764343901136,61.908920000000094,2,2024-03-14,2024-05-30,1974.1329567731323
['PSB'],101.65286000000151,9335.648984369998,0.010888676317007157,373.0,-3547.4445772448794,522.344515861,-6.7915225861946285,3,5,-1.1017532846863922,,-2.0710611516124784,0.375,252.94484333333352,-131.43633399999982,1.1546799989111103,1.9244666648518505,12.706607500000189,8,2023-01-31,2025-04-02,18526.089805511972
['ASIANPAINT'],1430.3366200000037,9199.114326629999,0.15548634022945043,-323.0,-3109.635425251055,454.3927032605127,-6.843651764073766,5,3,0.9649466589336025,,-0.03877985030081321,0.625,395.61090600000045,-182.57263666666617,3.611447597176451,2.1668685583058704,178.79207750000046,8,2023-08-14,2025-03-04,207.46959320644834
['PNCINFRA'],-222.02236999999872,9785.79142125,-0.022688238533050444,175.0,-1832.5421517913844,266.05919276448594,-6.887986589561677,2,5,0.8382291982540304,-0.3079194165540263,-0.04350312183097049,0.2857142857142857,145.7578000000002,-102.70759399999983,0.5676612383695813,1.4191530959239533,-31.717481428571247,7,2023-02-27,2025-01-13,1106.0352831143978
['ORIENTHOT'],297.67947000000026,5381.796010635,0.05531229154946676,97.0,-2907.9861069931003,421.6432377814344,-6.896958960600095,2,1,0.7324228087861299,-0.6901765988822366,-0.31317440825109344,0.6666666666666666,191.04625000000001,-84.41302999999974,4.526463509247343,2.2632317546236713,99.2264900000001,3,2023-06-09,2024-06-03,2812.876725830032
['ZAGGLE'],-294.65434999999945,3953.448018524999,-0.07453097868476154,-353.0,-1185.990934529415,171.81893110856308,-6.90297004455235,1,3,0.9669162749199589,,-0.049711446084335864,0.25,140.94029999999998,-145.19821666666647,0.3235583816284249,0.9706751448852747,-73.66358749999986,4,2023-12-21,2025-04-08,380.97607984517276
['RTNINDIA'],-4.790019999998435,9753.741751544998,-0.000491095635092009,217.0,-4111.94698824984,594.21050816214,-6.9201350897816996,2,5,-0.20064303120613847,,-1.26973476821192,0.2857142857142857,318.3416000000002,-128.29464399999978,0.9925327825844414,2.481331956461103,-0.6842885714283682,7,2023-02-15,2024-10-28,10093.338610749157
['SHYAMMETL'],508.44272000000024,4028.4385214999993,0.12621334973499368,112.0,-3897.2210582550724,562.5926354476651,-6.9273766002178965,2,1,0.9222515523697365,-0.2318488434005197,-0.09548570176030224,0.6666666666666666,310.85202000000015,-113.26132000000007,5.489111728523029,2.7445558642615144,169.48090666666673,3,2023-09-12,2024-06-05,851.7864642745418
['RANASUG'],477.50935000000163,8983.747409804999,0.053152579677255916,-473.0,-4652.937292790044,671.2334059465487,-6.93202580736956,2,5,-1.7388321658210601,,-5.020285508595143,0.2857142857142857,543.8816250000004,-122.05077999999985,1.7824765232962907,4.456191308240727,68.21562142857167,7,2023-05-11,2025-03-28,38013.145816868026
['MAHABANK'],25.89551000000162,9842.381369384999,0.0026310207893945592,139.0,-2445.048506964685,348.10248048707734,-7.024134109999414,2,5,-0.11842083777085224,,0.0,0.2857142857142857,310.9596000000003,-119.2047379999998,1.0434471153319453,2.608617788329864,3.699358571428803,7,2023-10-23,2025-04-08,9606.530724566936
['PAISALO'],-243.63539999999915,6746.250715199999,-0.036114192947360145,-654.0,-1528.8272937853787,217.13231509454687,-7.041316227479287,1,5,0.0595945509227054,,-0.2283074851077569,0.16666666666666666,227.71315,-94.26970999999983,0.4831098981846882,2.415549490923441,-40.60589999999986,6,2023-02-02,2025-04-08,7453.0794288031
['TATAMOTORS'],-671.6042199999997,9016.908564885,-0.07448275816120192,-657.0,-3401.9140419083487,482.37202809121135,-7.052614670403464,1,5,0.9171968035179594,,-0.08249654528559303,0.16666666666666666,217.9079999999999,-177.90244399999992,0.24497471209557975,1.2248735604778989,-111.93403666666663,6,2023-02-27,2025-04-07,571.0580201923534
['MANINFRA'],-159.63999999999922,8298.10168161,-0.019238134952454067,155.0,-3617.098628188511,510.0261173339095,-7.092124315313021,2,4,0.5882956152682288,-0.7132952903836068,-0.45383968027737176,0.3333333333333333,212.83669000000015,-146.3283449999999,0.7272572173217714,1.4545144346435428,-26.606666666666555,6,2023-10-26,2025-01-16,3125.678689309333
['HTMEDIA'],109.09453000000032,3736.9170766649995,0.029193725138092014,175.0,-1623.0864126984113,228.40094533229745,-7.1066098712371915,2,1,0.23329824548614347,-0.9519554722601645,-0.7986591133004921,0.6666666666666666,135.6111650000001,-162.1277999999999,1.6728921875212048,0.8364460937606024,36.36484333333343,3,2023-10-26,2024-06-05,7133.081590834135
['VEDL'],-489.0094899999976,9391.512454139998,-0.05206930112565956,-651.0,-2731.6841355277925,381.6555085558621,-7.15764367155191,3,4,0.6473755039185491,,-0.300545980615582,0.42857142857142855,287.70819666666694,-338.0335199999996,0.6383424563930833,0.8511232751907777,-69.85849857142823,7,2023-02-23,2025-04-07,1925.2647476435043
['SHK'],286.46484000000027,3537.87810309,0.08097080556557347,116.0,-9049.808504243269,1264.0081514500675,-7.159667834310456,2,1,0.37156679042969193,-0.9556290386563939,-0.6732373540856024,0.6666666666666666,207.25056000000006,-128.03627999999986,3.2373724072583223,1.6186862036291612,95.48828000000009,3,2023-12-21,2024-05-07,6050.457673573039
['REDINGTON'],-508.7674699999983,9541.439560755,-0.05332187734989334,-640.0,-2781.364596826297,388.1446610474018,-7.1659741224332265,2,7,0.41871738001077574,,-0.5878090933558215,0.2222222222222222,213.56272000000007,-133.6989871428569,0.4563828141405632,1.5973398494919713,-56.5297188888887,9,2023-02-23,2025-04-08,3444.568220402137
['GAEL'],378.0037600000013,9997.63007457,0.03780933653081371,167.0,-4993.827939548521,695.7737695017195,-7.177473711210636,4,4,0.08645969180426022,-0.995254637137212,-0.9259582149698568,0.5,187.4129475000001,-92.91200749999976,2.0171014763619284,2.0171014763619284,47.25047000000016,8,2023-10-25,2025-02-17,7345.338621307659
['JINDALSTEL'],-824.4081099999983,9455.2187241,-0.08719080267267641,-645.0,-1964.9316505702836,273.3602144215027,-7.188323490046675,2,7,0.8892448932741012,,-0.11616811173961406,0.2222222222222222,120.94261000000012,-152.32761857142836,0.22684679083568923,0.7939637679249123,-91.60090111111093,9,2023-01-31,2025-04-07,633.3538052578058
['NFL'],-284.5553499999989,9196.024016534999,-0.030943302180197814,259.0,-6131.863542692934,852.0431123219332,-7.196740932489416,2,5,-0.35921671151695633,,-1.5362856536952594,0.2857142857142857,155.03723000000016,-118.92596199999984,0.5214579807224948,1.303644951806237,-40.650764285714125,7,2023-01-31,2025-02-12,11538.629759256602
['WIPRO'],-468.89023999999637,8000.076281489999,-0.058610721135857274,-631.0,-1347.1198674647128,186.39480225441474,-7.227614993393973,2,6,0.8275966941279803,,-0.20702270016463542,0.25,217.68576500000074,-150.71029499999963,0.4814662572763665,1.4443987718290996,-58.61127999999954,8,2023-02-23,2025-04-07,922.3219270263976
['GRAPHITE'],107.41206000000068,8698.945427550001,0.012347710523602234,196.0,-2336.5245097976276,323.12981839720055,-7.231132432740757,3,4,0.8851461348073902,-0.20323745212155275,-0.1508571752482446,0.42857142857142855,166.4356700000001,-97.9737374999999,1.2740838074080842,1.6987784098774457,15.344580000000093,7,2023-10-25,2025-02-13,647.3535264653054
